"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2023-02-07 13:24:20","13:24","Jeep","-10.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-02-06 18:24:30","18:24","Daddy","-10.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2023-02-04 18:23:53","18:23","ESG Raffle Ticket","-30.00","PHP","1.0000000000","Leisure","Organizations","GCash","","","Reconciled"
"Transfer","2023-02-02 19:24:10","19:24","Seabank to Shopee Pay","-1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2023-02-02 19:24:10","19:24","Seabank to Shopee Pay","1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","ShopeePay","","","Reconciled"
"Expense","2023-02-02 13:25:00","13:25","Jeep","-10.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-02-01 13:25:12","13:25","Martys, Vitamilk","-38.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2023-02-01 12:24:34","12:24","Pineapple","-25.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2023-01-30 10:27:10","10:27","Tip (Tita Emily)","10.00","PHP","1.0000000000","Allowance","Tip","Wallet","","","Reconciled"
"Expense","2023-01-30 10:15:55","10:15","Creatine","-776.00","PHP","1.0000000000","Personal Care","Health & Fitness","ShopeePay","","","Reconciled"
"Expense","2023-01-28 19:10:22","19:10","Poco F3","-1500.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Seabank","","","Reconciled"
"Expense","2023-01-28 18:59:41","18:59","Jeep","-14.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-28 18:59:19","18:59","Facial wash","-22.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2023-01-28 18:59:01","18:59","Vitamilk","-30.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Transfer","2023-01-28 14:41:16","14:41","Seabank to Shopee Pay","-1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2023-01-28 14:41:16","14:41","Seabank to Shopee Pay","1000.00","PHP","1.0000000000","(Transfer)","(Transfer)","ShopeePay","","","Reconciled"
"Income","2023-01-28 14:40:54","14:40","Interest","51.39","PHP","1.0000000000","Investments","Interest","Seabank","","","Reconciled"
"Expense","2023-01-26 17:57:17","17:57","Daddy","-10.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2023-01-25 12:27:11","12:27","Delight","-31.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2023-01-25 12:26:57","12:26","Jeep","-11.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-24 17:37:54","17:37","Elbi to Bulacan","-234.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-24 14:10:28","14:10","Jollibee","-158.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-23 20:38:26","20:38","Papu's Siomai","-51.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-23 20:37:14","20:37","Star Grocery","-207.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2023-01-23 17:37:41","17:37","Bulacan to Elbi","-251.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-22 13:08:49","13:08","Haircut","-70.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2023-01-22 13:08:39","13:08","Jeep","-25.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-21 11:30:45","11:30","Jeep","-14.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-21 11:30:35","11:30","Daddy","-20.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2023-01-19 12:01:34","12:01","Jeep","-11.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-18 12:21:27","12:21","Milk","-10.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2023-01-17 19:58:50","19:58","Tip (Tita Emily)","500.00","PHP","1.0000000000","Allowance","Tip","Wallet","","","Reconciled"
"Expense","2023-01-16 16:44:14","16:44","Tumbler","-221.00","PHP","1.0000000000","Shopping","Household Items/Supplies","ShopeePay","","","Reconciled"
"Transfer","2023-01-16 16:44:02","16:44","Seabank to Shopee Pay","-200.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2023-01-16 16:44:02","16:44","Seabank to Shopee Pay","200.00","PHP","1.0000000000","(Transfer)","(Transfer)","ShopeePay","","","Reconciled"
"Transfer","2023-01-16 15:46:50","15:46","Seabank to Cash","-455.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Transfer","2023-01-16 15:46:50","15:46","Seabank to Cash","455.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2023-01-15 15:39:37","15:39","Socks","-479.00","PHP","1.0000000000","Shopping","Apparel ","GCash","","","Reconciled"
"Expense","2023-01-14 15:45:14","15:45","Chicken Breast","-190.00","PHP","1.0000000000","Food","Food & Drinks","Seabank","","","Reconciled"
"Expense","2023-01-14 15:44:44","15:44","Soya Milk","-160.00","PHP","1.0000000000","Food","Food & Drinks","Seabank","","","Reconciled"
"Expense","2023-01-12 20:49:26","20:49","Instapay","-15.00","PHP","1.0000000000","Bills","Transaction Fees","GCash","","","Reconciled"
"Transfer","2023-01-12 20:49:11","20:49","Gcash to Seabank","-30000.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2023-01-12 20:49:11","20:49","Gcash to Seabank","30000.00","PHP","1.0000000000","(Transfer)","(Transfer)","Seabank","","","Reconciled"
"Income","2023-01-12 20:46:41","20:46","Study Now, Pay Later","30000.00","PHP","1.0000000000","Allowance","Study Now, Pay Later ","GCash","","","Reconciled"
"Transfer","2023-01-12 20:30:01","20:30","Cash to Gcash","-400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2023-01-12 20:30:01","20:30","Cash to Gcash","400.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Expense","2023-01-12 06:29:40","06:29","Gym","-600.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2023-01-10 12:13:23","12:13","Elbi to Bulacan","-220.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-09 11:33:36","11:33","We Deliver","-99.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-08 20:31:59","20:31","Computer Shop","-72.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Expense","2023-01-08 12:59:16","12:59","Load","-601.00","PHP","1.0000000000","Bills","Load","GCash","","","Reconciled"
"Expense","2023-01-08 12:31:30","12:31","Jollibee","-158.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-07 20:36:12","20:36","Star Grocery","-152.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2023-01-07 20:35:51","20:35","Computer Shop","-106.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Expense","2023-01-07 14:26:40","14:26","We Deliver","-120.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-06 18:26:06","18:26","Computer Shop","-94.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Wallet","","","Reconciled"
"Expense","2023-01-06 14:26:19","14:26","Laundry","-150.00","PHP","1.0000000000","Personal Care","Laundry ","Wallet","","","Reconciled"
"Expense","2023-01-05 19:07:36","19:07","Star Grocery","-370.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2023-01-05 14:26:42","14:26","Jollibee","-158.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-04 20:19:32","20:19","Soap, Facewash","-86.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2023-01-04 19:46:24","19:46","Jollibee","-138.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2023-01-04 14:23:02","14:23","Bulacan to Elbi","-250.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Income","2023-01-03 17:28:02","17:28","Gift (Tita Elsie)","16.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Expense","2023-01-03 17:27:55","17:27","Jeep","-14.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2023-01-03 10:17:13","10:17","Tank tops","-469.00","PHP","1.0000000000","Shopping","Apparel ","ShopeePay","","","Reconciled"
"Transfer","2023-01-03 10:17:00","10:17","Union Bank to Shopee Pay","-500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2023-01-03 10:17:00","10:17","Union Bank to Shopee Pay","500.00","PHP","1.0000000000","(Transfer)","(Transfer)","ShopeePay","","","Reconciled"
"Expense","2023-01-02 09:43:51","09:43","Jeep","-14.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Transfer","2023-01-02 08:15:55","08:15","Gcash to Cash","-200.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2023-01-02 08:15:55","08:15","Gcash to Cash","200.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2023-01-01 22:15:33","22:15","Daddy","-100.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Income","2023-01-01 09:52:33","09:52","Aguinaldo","1000.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Expense","2023-01-01 08:15:43","08:15","Jeep","-24.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Income","2023-01-01 08:15:11","08:15","New Year Prizes","300.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Expense","2022-12-30 06:00:22","06:00","Poco F3","-1500.00","PHP","1.0000000000","Shopping","Electronics/Gadgets","Union Bank","","","Void"
"Income","2022-12-29 14:50:00","14:50","Tip","13.00","PHP","1.0000000000","Allowance","Tip","Wallet","","","Reconciled"
"Expense","2022-12-29 12:13:46","12:13","Spotify Premium","-200.00","PHP","1.0000000000","Bills","Online Subscriptions ","GCash","","","Reconciled"
"Income","2022-12-28 13:31:00","13:31","Aguinaldo","1000.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Expense","2022-12-26 19:49:34","19:49","Daddy","-5.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Transfer","2022-12-26 15:53:55","15:53","Wallet to Union Bank","-500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2022-12-26 15:53:55","15:53","Wallet to Union Bank","500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-12-26 12:49:57","12:49","Water","-5.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2022-12-25 14:40:41","14:40","Aguinaldo","500.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Income","2022-12-25 14:40:34","14:40","Aguinaldo","500.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Income","2022-12-25 14:38:19","14:38","Prize","100.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Income","2022-12-25 14:38:01","14:38","Aguinaldo","1000.00","PHP","1.0000000000","Allowance","Gift","Wallet","","","Reconciled"
"Income","2022-12-23 14:06:16","14:06","Tip (Daddy)","300.00","PHP","1.0000000000","Allowance","Tip","Wallet","","","Reconciled"
"Income","2022-12-23 14:05:57","14:05","Tip (Kuya A)","500.00","PHP","1.0000000000","Allowance","Tip","GCash","","","Reconciled"
"Income","2022-12-22 23:07:00","23:07","Allowance (Kuya A)","500.00","PHP","1.0000000000","Allowance","Allowance","GCash","","","Reconciled"
"Income","2022-12-22 11:34:56","11:34","Allowance (Mommy)","100.00","PHP","1.0000000000","Allowance","Allowance","Wallet","","","Reconciled"
"Expense","2022-12-20 14:33:43","14:33","Bulacan to Elbi","-256.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-12-20 11:01:47","11:01","Taho","-20.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-19 22:04:31","22:04","Cup noodles","-36.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-19 21:01:10","21:01","Sizzling Liempo","-85.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Income","2022-12-19 14:08:21","14:08","Sold tuna (Iverson)","34.00","PHP","1.0000000000","Others","Others","Wallet","","","Reconciled"
"Expense","2022-12-18 15:18:47","15:18","Star Grocery","-207.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-18 15:18:06","15:18","Jollibee","-158.00","PHP","1.0000000000","Food","Dine Out","GrabPay","","","Reconciled"
"Expense","2022-12-18 13:05:25","13:05","Bananas","-30.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-18 11:28:29","11:28","Load","-103.02","PHP","1.0000000000","Bills","Load","GCash","","","Reconciled"
"Expense","2022-12-17 18:24:19","18:24","Dali Grocery","-118.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-17 13:00:43","13:00","Enteng's Cheesilog","-140.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2022-12-16 22:43:12","22:43","Ministop","-114.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-12-16 18:42:14","18:42","Bulacan to Elbi","-247.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-12-15 13:10:13","13:10","Haircut","-60.00","PHP","1.0000000000","Personal Care","Self-Care","Wallet","","","Reconciled"
"Expense","2022-12-14 18:48:45","18:48","Minecraft","-55.00","PHP","1.0000000000","Bills","Online Subscriptions ","GCash","","","Reconciled"
"Expense","2022-12-14 18:47:57","18:47","Food and Drinks","-60.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-10 20:05:52","20:05","Delight","-26.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-08 21:09:43","21:09","Water, Delight","-18.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-08 21:09:30","21:09","Gym","-600.00","PHP","1.0000000000","Personal Care","Health & Fitness","GCash","","","Reconciled"
"Expense","2022-12-08 10:17:33","10:17","Mommy","37.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Transfer","2022-12-08 10:13:30","10:13","Binance P2P Gcash","-1396.26","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Transfer","2022-12-08 10:13:30","10:13","Binance P2P Gcash","1396.26","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-12-08 10:13:19","10:13","Ronin to Binance","-1400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Ronin","","","Reconciled"
"Transfer","2022-12-08 10:13:19","10:13","Ronin to Binance","1400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Binance","","","Reconciled"
"Income","2022-12-08 10:12:46","10:12","Axie buy and sell","1276.00","PHP","1.0000000000","Investments","Axie Infinity ","Ronin","","","Reconciled"
"Expense","2022-12-07 10:17:13","10:17","Daddy","-20.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-12-06 22:18:55","22:18","Elbi to Bulacan","-254.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-12-06 22:18:38","22:18","Chocolates","-341.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-12-06 22:18:29","22:18","Kimm","75.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-12-06 14:02:46","14:02","We Deliver","-104.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2022-12-06 10:05:18","10:05","Linkbiz Portal Fee","-17.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Expense","2022-12-06 10:05:06","10:05","VetMed dorm fee","-2935.00","PHP","1.0000000000","Bills","Rent","Union Bank","","","Reconciled"
"Expense","2022-12-06 10:04:58","10:04","Instapay","-15.00","PHP","1.0000000000","Bills","Transaction Fees","GCash","","","Reconciled"
"Transfer","2022-12-06 10:04:46","10:04","Gcash to Union Bank","-400.00","PHP","1.0000000000","(Transfer)","(Transfer)","GCash","","","Reconciled"
"Transfer","2022-12-06 10:04:46","10:04","Gcash to Union Bank","400.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-12-06 10:04:38","10:04","Instapay","-14.00","PHP","1.0000000000","Bills","Transaction Fees","Maya","","","Reconciled"
"Transfer","2022-12-06 10:04:22","10:04","Maya to Union Bank","-895.00","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Transfer","2022-12-06 10:04:22","10:04","Maya to Union Bank","895.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-12-06 09:52:46","09:52","Kimm","200.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-12-06 09:44:19","09:44","Tita Tes","-75.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-05 17:25:45","17:25","Mcdo","-117.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-12-05 14:28:09","14:28","Bulacan to Elbi","-247.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-12-05 08:32:58","08:32","Delight","-13.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-12-04 20:07:09","20:07","Gym","-50.00","PHP","1.0000000000","Personal Care","Health & Fitness","GCash","","","Reconciled"
"Expense","2022-12-04 20:06:55","20:06","Gym","-150.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-12-04 20:06:26","20:06","Delight","-39.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-04 20:05:40","20:05","Jeep","-33.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-12-04 20:04:53","20:04","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-12-04 20:04:25","20:04","Union Bank to Cash","-2900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-12-04 20:04:25","20:04","Union Bank to Cash","2900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-12-02 15:13:08","15:13","Delight","-17.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-12-01 15:12:43","15:12","Gym","-50.00","PHP","1.0000000000","Personal Care","Health & Fitness","Wallet","","","Reconciled"
"Expense","2022-11-30 09:35:34","09:35","Louell","200.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Income","2022-11-29 19:39:45","19:39","Allowance (Kuya A)","3000.00","PHP","1.0000000000","Allowance","Allowance","Union Bank","","","Reconciled"
"Expense","2022-11-28 16:23:54","16:23","RC cola","-35.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-11-27 16:23:43","16:23","Mommy","50.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-27 16:23:33","16:23","Mommy","-20.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-26 16:23:14","16:23","Daddy","-100.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-25 14:59:09","14:59","Daddy","-20.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-25 14:59:02","14:59","Delight","-26.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-24 19:43:31","19:43","Daddy","-20.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-24 09:56:27","09:56","Alms","-5.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-24 07:05:49","07:05","Elbi to Bulacan","-212.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-11-23 18:18:36","18:18","Kimm","152.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-11-23 18:18:23","18:18","Ricoa","-45.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-23 18:18:08","18:18","Groceries","-413.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Income","2022-11-23 15:06:08","15:06","Interest","0.55","PHP","1.0000000000","Others","Others","Maya","","","Reconciled"
"Expense","2022-11-23 11:11:11","11:11","Ulam","-100.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-23 11:10:58","11:10","Taho","-20.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-22 18:12:01","18:12","Vitamilk","-24.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-22 18:11:47","18:11","Ulam","-70.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-22 15:12:44","15:12","Food and Drinks","-365.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-21 18:08:42","18:08","Bugong","-172.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-21 12:09:35","12:09","Jollibee","-135.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-20 15:08:00","15:08","Groceries","-509.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-20 15:07:46","15:07","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-11-20 15:07:11","15:07","Union Bank to Cash","-1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-11-20 15:07:11","15:07","Union Bank to Cash","1900.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Expense","2022-11-20 15:05:48","15:05","Instapay","-15.00","PHP","1.0000000000","Bills","Transaction Fees","Maya","","","Reconciled"
"Transfer","2022-11-20 15:05:03","15:05","Maya to Union Bank","-1950.00","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Transfer","2022-11-20 15:05:03","15:05","Maya to Union Bank","1950.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Expense","2022-11-19 19:18:15","19:18","Groceries","-248.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-19 19:17:59","19:17","ATM Fee","-16.00","PHP","1.0000000000","Bills","Transaction Fees","Union Bank","","","Reconciled"
"Transfer","2022-11-19 19:17:36","19:17","Union Bank to Cash","-300.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Transfer","2022-11-19 19:17:36","19:17","Union Bank to Cash","300.00","PHP","1.0000000000","(Transfer)","(Transfer)","Wallet","","","Reconciled"
"Transfer","2022-11-19 14:46:58","14:46","Maya to Union Bank","-1500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Maya","","","Reconciled"
"Transfer","2022-11-19 14:46:58","14:46","Maya to Union Bank","1500.00","PHP","1.0000000000","(Transfer)","(Transfer)","Union Bank","","","Reconciled"
"Income","2022-11-19 14:43:25","14:43","Interest","7.31","PHP","1.0000000000","Others","Others","Maya","","","Reconciled"
"Expense","2022-11-19 14:42:09","14:42","Pantry","-45.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-18 14:39:18","14:39","Bananas","-27.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-11-18 14:39:01","14:39","Tuna","-37.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-18 14:38:17","14:38","Chubby Habbi's","-250.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-17 23:37:11","23:37","Tresto","-630.00","PHP","1.0000000000","Leisure","Hangout ","Wallet","","","Reconciled"
"Expense","2022-11-17 19:37:50","19:37","Big Belly's","-150.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2022-11-17 11:41:20","11:41","Tresto","200.00","PHP","1.0000000000","Leisure","Hangout ","GCash","","","Reconciled"
"Expense","2022-11-16 16:27:59","16:27","JV","70.00","PHP","1.0000000000","Food","Food & Drinks","GCash","","","Reconciled"
"Expense","2022-11-16 13:05:05","13:05","We Deliver","-99.00","PHP","1.0000000000","Food","Dine Out","Wallet","","","Reconciled"
"Expense","2022-11-15 20:56:56","20:56","Ministop","-138.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-15 19:56:32","19:56","Groceries","-220.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-15 18:03:16","18:03","Bottled water","-15.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-15 14:10:13","14:10","We Deliver","-140.00","PHP","1.0000000000","Food","Dine Out","GCash","","","Reconciled"
"Expense","2022-11-15 10:55:33","10:55","Bulacan to Elbi","-248.00","PHP","1.0000000000","Transportation","Transportation ","Wallet","","","Reconciled"
"Expense","2022-11-15 07:40:58","07:40","Mommy","50.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-14 09:18:58","09:18","Kuya A","1000.00","PHP","1.0000000000","Leisure","Gifts/Treats","Wallet","","","Reconciled"
"Expense","2022-11-14 09:17:51","09:17","Delight","-26.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
"Expense","2022-11-13 09:18:39","09:18","Food and Drinks","-69.00","PHP","1.0000000000","Food","Food & Drinks","Wallet","","","Reconciled"
